stable_id	path	real_path	type	bytes	lines	sha256	owning_repository	ownership	classification	consumer	discovery_mechanism	scope	current_activation	content_summary	unique_information	duplication	apparent_age	verification	risks_count_only	decision	destination_or_archive	validation	commit	review_date
AI-ffa0885ec69a	/home/jack/tmp/pi-workbench-source-review/lat.md/CLAUDE.md	/home/jack/tmp/pi-workbench-source-review/lat.md/CLAUDE.md	startup	5360	107	0d8ec7078db3ce7074e106f2e6b6fdeacb6bb689e7b705e3f40c75817179ae1c	/home/jack/tmp/pi-workbench-source-review/lat.md	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Before starting work	not assessed; non-authoritative copy	group by sha256=0d8ec7078db3	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d9e3393d2f0a	/home/jack/tmp/pi-workbench-source-review/lat.md/templates/AGENTS.md	/home/jack/tmp/pi-workbench-source-review/lat.md/templates/AGENTS.md	startup	5330	105	5fd49383be7fd33deec07b4e7a6cbac441568611e392864c7474e5495c8ab0d3	/home/jack/tmp/pi-workbench-source-review/lat.md	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Before starting work	not assessed; non-authoritative copy	group by sha256=5fd49383be7f	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-3c9a4ab5d519	/home/jack/tmp/pi-workbench-source-review/lat.md/templates/skill/SKILL.md	/home/jack/tmp/pi-workbench-source-review/lat.md/templates/skill/SKILL.md	skill	4778	169	39c77385d424367ce6f9290973e2abef5660d288e4efda3609e4c2c50e0b574a	/home/jack/tmp/pi-workbench-source-review/lat.md	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (lat-md)	not assessed; non-authoritative copy	group by sha256=39c77385d424	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-1b156e26e1b4	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/commit/SKILL.md	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/commit/SKILL.md	skill	2480	75	60788c28cdc1925cb40020798ac4a85ca73cc8b04cbca31f22d92515755dd112	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (commit)	not assessed; non-authoritative copy	group by sha256=60788c28cdc1	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d88f600724ae	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/debug/SKILL.md	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/debug/SKILL.md	skill	4314	118	f043ad96235eb010b3d5aafcd4f32c0fe4e98621baeaef5b2b82c001cc78b179	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (debug)	not assessed; non-authoritative copy	group by sha256=f043ad96235e	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-f805eb8660a2	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/land/SKILL.md	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/land/SKILL.md	skill	10064	225	64b5b6e1c613bcf89c32711ef7bb81c2e370ad93b3d3139902aeea3071ad75d2	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (land)	not assessed; non-authoritative copy	group by sha256=64b5b6e1c613	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d91468eccd50	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/linear/SKILL.md	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/linear/SKILL.md	skill	6838	388	dae7888e1a1c888e88568f7c4efd0dc269c143d1c40f97e382e0e86a85208507	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (linear)	not assessed; non-authoritative copy	group by sha256=dae7888e1a1c	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d6a074ce644d	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/pull/SKILL.md	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/pull/SKILL.md	skill	4685	100	7aa0ef5cd87707fb2db62b3ca465811283c42a0b8172c451007cfb80a56e4088	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (pull)	not assessed; non-authoritative copy	group by sha256=7aa0ef5cd877	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-47274b67a9d5	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/push/SKILL.md	/home/jack/tmp/pi-workbench-source-review/symphony/.codex/skills/push/SKILL.md	skill	4393	117	e9c91348a03b09c498ebd38e2cb560dc5c2392a5cb57e45210cd724a3d54c3d6	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (push)	not assessed; non-authoritative copy	group by sha256=e9c91348a03b	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-77ba9fb6d6fb	/home/jack/tmp/pi-workbench-source-review/symphony/elixir/AGENTS.md	/home/jack/tmp/pi-workbench-source-review/symphony/elixir/AGENTS.md	startup	2190	64	635917e90b160bf2339e97693afe09ba51596077d6c14dd8a6e77aa89a2630cb	/home/jack/tmp/pi-workbench-source-review/symphony	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Symphony Elixir, Environment, Codebase-Specific Conventions	not assessed; non-authoritative copy	group by sha256=635917e90b16	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-0e28b432232b	/home/jack/tmp/smux-inspect/skills/smux/SKILL.md	/home/jack/tmp/smux-inspect/skills/smux/SKILL.md	skill	7842	209	0aeef1771022cbccb77826b1bb91bf447ca081e1453426019fb68eac5a782478	/home/jack/tmp/smux-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (smux)	not assessed; non-authoritative copy	group by sha256=0aeef1771022	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-21e320210178	/home/jack/tmp/terminal-bench-3-inspect/.claude/skills/review-task/SKILL.md	/home/jack/tmp/terminal-bench-3-inspect/.claude/skills/review-task/SKILL.md	skill	14130	350	ea6ebd3aebe1d55652d3009600fdb4762e8d0b10de4a4d17a43af256f11a8d7c	/home/jack/tmp/terminal-bench-3-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (review-task)	not assessed; non-authoritative copy	group by sha256=ea6ebd3aebe1	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b263de8a87e2	/home/jack/tmp/terminal-bench-3-inspect/.claude/skills/update-rubric/SKILL.md	/home/jack/tmp/terminal-bench-3-inspect/.claude/skills/update-rubric/SKILL.md	skill	3003	104	faa8eeb4e1178d8505f7280988244e7c309f44fcad275a87bffe03bb9526aa77	/home/jack/tmp/terminal-bench-3-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (update-rubric)	not assessed; non-authoritative copy	group by sha256=faa8eeb4e117	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-8e578cb3d4a1	/home/jack/tmp/terminal-bench-3-inspect/AGENTS.md	/home/jack/tmp/terminal-bench-3-inspect/AGENTS.md	startup	9953	179	76ae199110d3251d835722cba038011788c4d06244fe63cbce6e83d4e471dd7b	/home/jack/tmp/terminal-bench-3-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Terminal Bench 3, Repo Structure, Key Documentation	not assessed; non-authoritative copy	group by sha256=76ae199110d3	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-fc3062561990	/home/jack/tmp/terminal-bench-3-inspect/CLAUDE.md	/home/jack/tmp/terminal-bench-3-inspect/AGENTS.md	startup	9953	179	76ae199110d3251d835722cba038011788c4d06244fe63cbce6e83d4e471dd7b	/home/jack/tmp/terminal-bench-3-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Terminal Bench 3, Repo Structure, Key Documentation	not assessed; non-authoritative copy	group by sha256=76ae199110d3	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-c400a47e2317	/home/jack/tmp/terminal-bench-old-inspect/.github/copilot-instructions.md	/home/jack/tmp/terminal-bench-old-inspect/.github/copilot-instructions.md	editor-instructions	2898	22	a9e738a90e8c32fad0ea91a9b01a8bb596c6fe57aea5a95f96fdbebd86d948cb	/home/jack/tmp/terminal-bench-old-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	editor-instructions	not assessed; non-authoritative copy	group by sha256=a9e738a90e8c	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-176e10f40be5	/home/jack/tmp/terminal-bench-old-inspect/CLAUDE.md	/home/jack/tmp/terminal-bench-old-inspect/CLAUDE.md	startup	3263	117	ef5031f6f33b6d72735b5493eed4f98354acbe96c2fc02636f5134a4767a4916	/home/jack/tmp/terminal-bench-old-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: CLAUDE.md, Overview, Architecture	not assessed; non-authoritative copy	group by sha256=ef5031f6f33b	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-f954f5977ca9	/home/jack/tmp/terminal-bench-review/.github/copilot-instructions.md	/home/jack/tmp/terminal-bench-review/.github/copilot-instructions.md	editor-instructions	2898	22	a9e738a90e8c32fad0ea91a9b01a8bb596c6fe57aea5a95f96fdbebd86d948cb	/home/jack/tmp/terminal-bench-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	editor-instructions	not assessed; non-authoritative copy	group by sha256=a9e738a90e8c	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
